"fid","DLT","LONGITUDE","LATITUDE","dCoastLog","Lat","CRFann","BioClimReg","Elev","PHIHOX","LAI_std","BDTICM","RI_m03","EVI_m03","B11_m08","TannNorm","LAI_djf_avg","B11_m07","B12_m03","CRI1_m10","NDYI_m10","LAI_delta","B11_m03","B11_m05","B8A_m07"
1541,1,8.96147624024692,40.3815711868729,4.6313157081604,40.3816604614258,741.920837402344,1,923.163635253906,6.51965570449829,0.433700020599645,1482.88525390625,0.110939907550077,0.182909977136253,0.2636,3.58322954177856,0.55466669301192,0.2848,0.1354,1.74382716049383,0.27027027027027,1.61600007675588,0.2361,0.22345,0.3913
1542,1,8.96241881748164,40.3813913128828,4.63207912445068,40.3814811706543,742.515197753906,1,906.608581542969,6.51212692260742,0.519100024655927,1462.10986328125,0.076036866359447,0.144784172661871,0.22255,3.50915861129761,0.472313911322595,0.229,0.1021,1.91898148148148,0.313741064336775,2.64700012572575,0.1777,0.18965,0.3807
1543,1,8.96218309807671,40.3815714201823,4.63192415237427,40.3816604614258,742.376159667969,1,912.587829589844,6.51540327072144,0.555100026365835,1470.74914550781,0.0434782608695652,0.19913395248134,0.30225,3.53936719894409,0.486752800897294,0.303,0.1144,1.4484052532833,0.181887950882579,2.13000010116957,0.2057,0.235,0.336
1544,1,12.4027309124335,41.6715874165676,2.70681738853455,41.6716804504395,762.520935058594,3,4,6.24455165863037,0.406000019283965,2474.54028320312,-0.316239316239316,0.42051082839662,0.1556,1.27923142910004,0.926519488451757,0.1614,0.06135,1.68037974683544,0.25207100591716,2.27000010781921,0.1351,0.1544,0.2625
1545,NA,10.6982521593738,43.7487581406973,4.52973937988281,43.748851776123,1008.29260253906,3,17.2022342681885,7.20745515823364,1.01390004815767,2218.45751953125,0.027075011096316,0.15519802974127,0.1936,0.178291723132133,0.108994449621403,0.1905,0.106,1.59774436090226,0.228985507246377,1.40200006659143,0.166,0.3257,0.3229
1546,1,12.1792119993642,42.4196584459302,4.65470170974731,42.419750213623,901.371459960938,3,610.148742675781,6.50152587890625,0.66310003149556,1357.28125,0.00506329113924048,0.169761598333027,0.1543,1.07895374298096,0.437911131910773,0.1567,0.0785,1.86363636363636,0.300198807157058,3.5700001695659,0.145,0.14965,0.37835
1547,1,10.7570787499181,43.7981092264638,4.59989738464355,43.7982025146484,1027.3662109375,3,31.2634201049805,6.63961315155029,1.19390005670721,2161.177734375,0.0331525015069319,0.17727935977857,0.1605,0.197516322135925,0.0692222255101013,0.17265,0.0981,2.00675675675676,0.333333333333333,2.16900010302197,0.16875,0.1847,0.4126
1548,1,10.7570629219387,43.7975692511609,4.5997428894043,43.7976608276367,1026.77893066406,3,37.1149139404297,6.62448453903198,0.630800029961392,2155.17358398438,-0.0627062706270627,0.223855175434328,0.1581,0.231899410486221,0.759716702751272,0.15945,0.0858,1.78333333333333,0.28,3.67200017441064,0.14645,0.173,0.38815
1549,1,10.7578506372966,43.7989977177508,4.60080909729004,43.7990913391113,1027.79138183594,3,33.7780265808105,6.65011310577393,1.0011000475497,2172.52124023438,-0.552980132450331,0.599287232712267,0.17045,0.221079617738724,0.0802944482582259,0.1816,0.0787,1.66814159292035,0.249169435215947,0.998000047402456,0.1825,0.188075,0.4053
1550,1,10.7799484054692,43.7896519524341,4.6175127029419,43.7897453308105,1000.62231445312,3,47.0537300109863,6.6872992515564,0.641900030488614,1897.95373535156,0.0434782608695652,0.196338641622431,0.17025,0.32767254114151,0.783119481640622,0.1832,0.1047,1.70860927152318,0.259803921568627,3.36000015959144,0.1682,0.1833,0.4088
1551,1,10.6995038573692,43.7490996797572,4.53114032745361,43.7491912841797,1008.13726806641,3,18.6011161804199,7.20489692687988,0.688300032692496,2221.07739257812,0.0276595744680852,0.158347102646607,0.16195,0.181480258703232,0.373661128859061,0.1648,0.1048,1.96703296703297,0.324675324675325,3.21200015256181,0.1726,0.2259,0.383
1552,NA,10.7001873484887,43.7118139698119,4.52987813949585,43.7119064331055,954.703674316406,3,49.4073257446289,7.09662294387817,1.30710006208392,2104.4365234375,-0.392857142857143,0.569407107618682,0.19955,0.319624990224838,0.150055562682812,0.19725,0.0691,1.33695652173913,0.142191142191142,1.43900006834883,0.1691,0.1874,0.3116
1553,1,8.8229009532172,44.7031478287573,4.49141216278076,44.703239440918,1001.2783203125,4,338.879272460938,6.77243900299072,0.717800034093671,1431.33874511719,-0.047078842881452,0.236623997168476,0.1661,-0.110058054327965,0.489936134381828,0.1675,0.11205,2.22222222222222,0.378238341968912,4.92900023411494,0.18495,0.1583,0.4183
1554,1,8.63424011150125,44.5946696846459,4.3156886100769,44.5947608947754,1126.03491210938,3,339.556976318359,6.39398813247681,0.834600039641373,1262.37194824219,0.119170984455959,0.0974769772275575,0.17295,-0.853997409343719,0.164263896691005,0.17945,0.1085,1.8135593220339,0.287726358148893,2.72700012952555,0.1606,0.1786,0.3723
1555,1,7.99637595547972,44.3207627442488,4.47453212738037,44.3208503723145,992.243957519531,5,714.388793945312,6.2523341178894,0.840000039897859,1379.04760742188,0.0743061772605192,0.0591303134429889,0.138,0.249007731676102,0.155544451832409,0.1433,0.06985,1.93690851735016,0.317545748116254,3.19400015170686,0.10375,0.14905,0.3292
1556,1,7.91212352092976,44.8061312751942,4.85531568527222,44.8062210083008,720.241577148438,4,323.020721435547,6.34900331497192,0.913700043398421,1770.13671875,0.111811023622047,0.0916590284142988,0.1472,-0.430985510349274,0.0278666679902623,0.1596,0.1112,1.3625,0.151943462897526,3.27100015536416,0.1643,0.1658,0.3346
1557,1,7.23610801234858,44.5816325178465,4.97329187393188,44.5817222595215,875.301513671875,5,1139.70141601562,5.89665412902832,1.17260005569551,1893.28894042969,0.142742259750704,0.0989660650571659,0.16135,0.062892898917198,0.0356444461374647,0.1805,0.14725,1.81052631578947,0.2875,3.94000018713996,0.22345,0.1692,0.4179
1558,1,8.51124690099273,45.7284203775742,5.17263555526733,45.7285079956055,1411.7548828125,5,366.428039550781,6.08159208297729,0.98890004697023,2247.6591796875,0.159434422233057,0.0886691285389414,0.16645,-0.347007632255554,0.194419453678873,0.18345,0.2047,1.48773006134969,0.195061728395062,5.20300024712924,0.3043,0.3001,0.4682
1559,1,8.51077523885835,45.7824227965204,5.1898021697998,45.7825126647949,1542.99731445312,5,357.103607177734,6.0809383392334,0.852200040477328,2475.720703125,0.0518950437317785,0.096360716341929,0.15495,-0.63579922914505,0.0575055582869229,0.16505,0.09605,1.73684210526316,0.267469879518072,3.77000017906539,0.13895,0.1664,0.415
1560,1,8.4709057730938,45.9172540222756,5.231773853302,45.9173431396484,1834.05639648438,5,824.120483398438,6.03954982757568,0.736200034967624,2220.47802734375,0.0788224121557455,0.0547907106104853,0.1358,1.99487936496735,0.24407778937085,0.1568,0.095,1.45322245322245,0.183361629881155,1.9230000913376,0.1386,0.16905,0.26105
1561,1,8.35074921226246,46.2676430943644,5.32560586929321,46.2677307128906,1336.51232910156,5,723.983093261719,5.66350698471069,0.855600040638819,2260.11328125,0.13224043715847,0.113736944591963,0.16965,-2.036128282547,0.236744455689202,0.1677,0.1415,1.94835680751174,0.320574162679426,3.46800016472116,0.2148,0.1904,0.3779
1562,1,8.35734376678832,45.7006558989046,5.17214727401733,45.7007446289062,1491.5166015625,5,602.506896972656,5.73809432983398,0.849000040325336,1341.98010253906,0.17389087200408,0.0926717579376005,0.1588,-0.058594543486834,0.02857222357933,0.166,0.11695,2.20425531914894,0.375,3.23400015360676,0.18155,0.1708,0.3641
1563,1,8.27360480290737,46.2131790152736,5.31609725952148,46.2132682800293,1342.20007324219,5,1093.42321777344,5.44908237457275,0.7257000344689,2059.2119140625,-0.0834879406307978,0.0828548836249871,0.13025,-1.13420617580414,0.448791687983127,0.1227,0.0491,1.86559139784946,0.300751879699248,2.43600011570379,0.0692,0.1364,0.3048
1564,1,7.51986990233748,45.2590158744166,5.11808824539185,45.259105682373,1234.57482910156,3.2801753402449,422,6.2819356918335,0.878600041731261,2525.04223632812,0.084070796460177,0.104790419161677,0.1557,-0.068080551922321,0.00667777809495521,0.1487,0.1209,1.54613095238095,0.21357519016969,3.71500017645303,0.1788,0.1622,0.3837
1565,1,7.47854005982164,45.4222985399498,5.17003345489502,45.4223861694336,1297.15002441406,5,1188.90869140625,5.89423322677612,0.860400040866807,2141.32666015625,0.129880478087649,0.106645052588584,0.178,0.42075651884079,0.310075014727772,0.2135,0.1476,1.43854324734446,0.178816199376947,3.01900014339481,0.2277,0.2355,0.4237
1566,1,7.4071822106432,45.2322951987158,5.12780904769897,45.2323837280273,1296.07824707031,5,662.651245117188,5.84700345993042,0.882700041926,1999.65783691406,0.145429362880886,0.115988146132919,0.2317,-0.64422070980072,0.236608344571626,0.2416,0.1725,1.58252427184466,0.224592220828105,2.92100013874006,0.2613,0.24405,0.4598
1567,1,7.26583377349098,44.8521577128999,5.05118894577026,44.8522453308105,1124.28857421875,4.85963048126696,883.357421875,5.77878189086914,1.19150005659321,2214.75073242188,0.190110826939471,0.111149566050796,0.1808,1.4165301322937,0.0570111138189936,0.2115,0.1381,2.0625,0.346153846153846,3.30800015712157,0.2171,0.20535,0.5276
1568,1,7.15371724227957,44.7963866433367,5.0646505355835,44.7964744567871,1132.50830078125,5,899.601501464844,5.92087459564209,0.665300031600054,2263.04638671875,0.0471293916023994,0.115546218487395,0.161,-0.465025007724762,0.532602803075052,0.192,0.1102,2.31155778894472,0.395136778115502,3.21100015251432,0.1647,0.1803,0.4347
1569,1,8.24137920755127,45.726947160299,5.18686771392822,45.7270355224609,1684.17687988281,5,700.020751953125,5.64298439025879,0.888400042196736,1738.22583007812,0.198095238095238,0.100170019835647,0.17035,0.635257363319397,0.0568555582560495,0.1836,0.1159,1.59437751004016,0.227906976744186,3.48700016562361,0.1806,0.17855,0.42525
1570,1,8.24247337336905,45.6459466964476,5.16067457199097,45.6460342407227,1438.94702148438,5,549.991577148438,5.65823221206665,0.821900039038155,2178.837890625,0.127465857359636,0.0920708058474492,0.1332,0.348409831523895,0.0467444466646864,0.1477,0.08465,1.91907514450867,0.313492063492063,2.96500014082994,0.13135,0.1298,0.314
1571,1,8.20244420590958,45.753684318681,5.19721651077271,45.7537727355957,1706.24670410156,5,948.504943847656,5.59359264373779,0.794600037741475,2040.28698730469,0.145601617795753,0.0838697697449864,0.1835,-0.273810118436813,0.338886127207338,0.19275,0.1729,2.17279411764706,0.368909512761021,3.14900014956947,0.2715,0.2103,0.4401
1572,1,8.20436046545432,45.6186847728765,5.15374422073364,45.6187744140625,1407.77600097656,5,374.954895019531,5.75892448425293,0.852900040510576,2702.22778320312,0.165775401069519,0.0857452840093795,0.1325,-0.368447333574295,0.144466673528465,0.152,0.0766,1.16161616161616,0.072599531615925,2.5130001193611,0.1039,0.1509,0.3231
1573,1,8.16588441424127,45.6184103072644,5.15589761734009,45.6184997558594,1454.44396972656,5,449.411163330078,5.97902393341065,0.863500041014049,2900.58569335938,0.109803921568627,0.0981846436391891,0.1419,-0.168021351099014,0.0723222256573435,0.1546,0.0874,1.36125654450262,0.151111111111111,2.98400014173239,0.1343,0.151,0.3421
1574,1,8.12723805726621,45.6456644811984,5.16716527938843,45.645751953125,1630.57556152344,5,625.050659179688,5.66917085647583,0.892200042377226,2092.50146484375,0.0225165562913907,0.10476739715494,0.15225,-0.503508865833282,0.055427780410456,0.17765,0.1011,1.53648068669528,0.210169491525424,3.36500015982892,0.1477,0.2163,0.39695
1575,1,8.08541585876566,45.8338137267473,5.22686147689819,45.8339042663574,1595.27392578125,5,699.966247558594,5.45920467376709,0.574300027277786,2341.83203125,-0.0441176470588235,0.0644135995536695,0.0901,-1.66318881511688,0.355177794647817,0.1239,0.04985,1.59504132231405,0.226837060702875,1.30700006207917,0.08265,0.1064,0.1827
1576,1,8.09197981568407,45.4288232862515,5.09202337265015,45.4289131164551,1013.54406738281,4,341.740203857422,6.12829542160034,0.637900030298624,2206.45922851562,0.0259812050856827,0.178448559547671,0.1981,-0.068010196089745,0.316116681681403,0.2019,0.1259,1.6661316211878,0.248945147679325,3.13500014890451,0.20275,0.2223,0.4542
1577,1,8.0143487327091,45.4821870819321,5.11733055114746,45.4822769165039,1112.45654296875,5,433.707366943359,5.87805795669556,0.837800039793365,2255.69091796875,0.183699059561128,0.103440242292459,0.16065,0.192425519227982,0.0962250045704422,0.1764,0.11295,1.44117647058824,0.17907444668008,2.71500012895558,0.1864,0.1746,0.34015
1578,1,7.97547823418453,45.508848528172,5.12945175170898,45.5089378356934,1166.75061035156,5,507.555999755859,5.86564922332764,0.852200040477328,1946.70190429688,0.122699386503067,0.104560530679934,0.1543,-0.065170139074326,0.149150007084245,0.16,0.08805,1.43478260869565,0.176842105263158,4.21800020034425,0.1468,0.1643,0.4194
1579,1,7.9370796045915,45.5084976450442,5.13392448425293,45.5085868835449,1163.53552246094,5,651.979248046875,5.61112546920776,0.963400045759045,2162.41455078125,0.136962750716332,0.0918157594213932,0.143,0.325914442539215,0.0619888918332031,0.159,0.11485,1.80571428571429,0.285714285714286,3.61300017160829,0.177,0.1603,0.36195
1580,1,10.0549153247953,45.8056022117099,5.24834775924683,45.8056945800781,1308.25549316406,5,352.103607177734,6.48513603210449,0.588200027938001,2873.75122070312,0.0332046332046332,0.180527638190955,0.20165,0.310444295406342,0.478027800482879,0.22425,0.1421,1.81338028169014,0.288220551378446,2.61200012406334,0.1962,0.2207,0.4442
1581,1,9.90180988452123,45.8879188441792,5.26022863388062,45.8880081176758,1560.30041503906,5,899.25146484375,6.17298030853271,1.2562000596663,1931.7275390625,-0.180540540540541,0.255723807133495,0.12955,1.27001011371613,0.12497757003868,0.1393,0.0845,1.70108695652174,0.258064516129032,0.807000038330443,0.1545,0.10245,0.3543
1582,NA,9.62934393891737,45.72773243588,5.20169305801392,45.7278213500977,1266.64807128906,4,297.020721435547,6.49449443817139,1.03510004916461,2368.68530273438,-0.23370233702337,0.359619104299955,0.1846,-0.6983722448349,0.180572230798943,0.1893,0.0857,1.92335115864528,0.315018315018315,1.51400007191114,0.1618,0.15605,0.4002
1583,1,10.0518705280014,45.6436155920787,5.20235919952393,45.6437072753906,1068.18286132812,5,478.445648193359,6.30068731307983,0.729500034649391,1947.74865722656,0.0697167755991285,0.140310189882592,0.1638,0.197337582707405,0.144466673528465,0.1841,0.1119,1.52059925093633,0.205357142857143,2.68500012753066,0.1763,0.1603,0.3528
1584,1,9.97488790763696,45.6442985219661,5.19799470901489,45.6443901062012,1051.76440429688,4,627.366088867188,6.26047325134277,0.726600034511648,1813.13562011719,0.123711340206186,0.135184748118428,0.157,1.0090217590332,0.385261129410032,0.18125,0.1279,1.56989247311828,0.220670391061453,3.82900018186774,0.2005,0.1589,0.45025
1585,1,9.39821393017114,45.755774092221,5.19826984405518,45.7558631896973,1356.07409667969,4,704.9453125,6.06058406829834,1.50550007150741,2094.15380859375,0.085655314757482,0.102710761335455,0.13865,1.03083336353302,0.0441222243179153,0.1486,0.09655,1.49559471365639,0.197170645446507,1.64000007789582,0.15455,0.1522,0.343
1586,1,9.32215634574031,45.9450261461565,5.24905824661255,45.9451179504395,1585.85510253906,5,691.087707519531,6.03879308700562,1.7861000848352,2186.83642578125,0.105263157894737,0.14021937313692,0.1595,-0.049321845173836,0.0628833363201314,0.1745,0.1012,4.14285714285714,0.608938547486033,1.767000083928,0.1695,0.16435,0.38915
1587,1,9.20633707636998,46.0248572216011,5.26519107818604,46.0249481201172,1580.93371582031,5,381.178070068359,6.22722434997559,1.50490007147891,2863.06201171875,0.0995260663507109,0.0898303823835739,0.1244,-0.493819683790207,0.0327388904439027,0.1413,0.0781,1.39285714285714,0.162708883025506,1.30300006188918,0.1113,0.1371,0.2947
1588,1,9.20644296659251,46.053297930129,5.27258014678955,46.0533866882324,1609.97204589844,5,906.631103515625,6.29792165756226,1.95170009270078,2425.75,0.0773834972210347,0.0731360915329378,0.14385,0.166648775339127,0.00086111115201169,0.1543,0.1012,1.81364829396325,0.28785046728972,0.328000015579164,0.1561,0.1592,0.37135
1589,NA,9.16741779075097,45.972358825386,5.24946737289429,45.9724502563477,1614.46130371094,5,649.193542480469,6.24456834793091,0.65120003093034,2552.02514648438,0.0621861722672847,0.155082331600261,0.2149,1.67560613155365,0.372883351044341,0.2028,0.1291,1.39861751152074,0.165384615384615,2.36400011228397,0.2046,0.1916,0.3767
1590,NA,9.16741779075097,45.972358825386,5.24946737289429,45.9724502563477,1614.46130371094,5,649.193542480469,6.24456834793091,0.669900031818543,2552.02514648438,0.0709876543209877,0.167202448801855,0.21055,1.67560613155365,0.305072236712375,0.1999,0.13115,1.43498817966903,0.177842565597668,2.35800011199899,0.21095,0.1884,0.3677
1591,1,9.20196324263454,44.811134298244,4.69300746917725,44.8112258911133,818.834228515625,4,628.050903320312,6.7806830406189,0.853900040558074,1396.76281738281,0.119651921682379,0.0825430277485072,0.1401,0.339872896671295,0.0900000042747706,0.149,0.0913,1.65105386416862,0.244247787610619,2.94800014002249,0.13075,0.15175,0.3009
1592,1,9.2022465938967,44.8921532509267,4.76580429077148,44.8922424316406,773.514282226562,4,478.239074707031,6.69965076446533,0.774200036772527,1473.90087890625,0.0580912863070539,0.0704018234623727,0.1133,-0.491686344146729,0.283158346782632,0.1426,0.06885,1.86635944700461,0.3,3.08900014671963,0.10155,0.1362,0.3337
1593,1,9.12608499323737,44.8112432752382,4.68035173416138,44.8113327026367,813.44287109375,4,455.433044433594,6.65017795562744,1.45560006913729,1331.81762695312,0.154185022026432,0.124199786609763,0.1709,-0.491349756717682,0.00653333364365002,0.17825,0.1129,2,0.332378223495702,1.66800007922575,0.1594,0.18275,0.37965
1594,1,8.74107421243493,46.0531910866539,5.25681400299072,46.053279876709,1813.31237792969,5,588.544006347656,5.96313333511353,0.698700033186469,2062.87182617188,0.00184388444990786,0.0657914798890007,0.1282,0.558471381664276,0.403483352497763,0.1292,0.06865,1.29032258064516,0.124705882352941,2.26200010743923,0.1036,0.12785,0.2513
1595,1,8.66433097189181,45.9179858819459,5.22266006469727,45.9180755615234,1737.06494140625,5,882.532836914062,6.04009294509888,0.693100032920483,2256.42749023438,-0.0373134328358209,0.028236914600551,0.0697,0.901975929737091,0.380580573632162,0.1047,0.0301,1.25641025641026,0.108571428571429,2.14200010173954,0.0481,0.1057,0.2102
1596,1,11.4356944808442,45.5954822235477,4.88477516174316,45.595573425293,1218.78991699219,4,144.929382324219,6.61159753799438,0.559400026570074,2057.29077148438,-0.0126002290950745,0.215756877430506,0.1825,-1.20459461212158,0.523633358204582,0.19015,0.0974,1.75478927203065,0.272980501392758,3.4930001659086,0.1777,0.18285,0.4487
1597,2,12.3320467902715,46.1573600833906,4.88172101974487,46.1574554443359,1425.65588378906,5,434.09326171875,6.4705696105957,0.797900037898216,2108.21313476562,0.0415584415584415,0.138281932825571,0.1447,-1.22941970825195,0.18732223111955,0.1456,0.0959,1.61702127659574,0.234215885947047,2.4340001156088,0.1562,0.1453,0.3039
1598,1,8.70996957749579,44.5678793364368,4.21139192581177,44.5679702758789,1392.31213378906,3,491.263458251953,5.98106002807617,1.67680007964373,1113.19323730469,0.172714078374456,0.0926891249104059,0.1612,-0.739414811134338,0.0170333341423733,0.15675,0.0772,1.76206896551724,0.274092615769712,3.07000014581718,0.1252,0.1596,0.40115
1599,1,8.63491584098113,44.4866400350511,3.99453639984131,44.4867286682129,1548.51184082031,3,681.534301757812,5.95133829116821,0.737000035005622,1233.83801269531,0.13953488372093,0.116078497907477,0.1637,-0.567857980728149,0.407891686040481,0.1659,0.1289,2.64418604651163,0.450479233226837,3.8450001826277,0.1994,0.1783,0.4454
1600,1,8.59693319297467,44.4870524749721,4.06867647171021,44.4871406555176,1485.70153808594,3,611.778015136719,6.11042928695679,0.576500027382281,1277.79626464844,0.100558659217877,0.173070076950461,0.2029,-0.210105195641518,0.737044479452177,0.1927,0.1295,1.85377358490566,0.298013245033113,2.66100012639072,0.2044,0.1815,0.3619
1601,1,8.52173440832673,44.4862221799899,4.16745090484619,44.4863128662109,1202.71276855469,3,620.445129394531,6.10079002380371,1.40060006652493,990.150634765625,0.0987654320987655,0.0934594069945834,0.137,0.403943598270416,0.00751111146786974,0.1519,0.0878,1.84035476718404,0.294761532447224,0.92600004398264,0.1357,0.1484,0.34745
1602,1,9.58270373413926,44.9448580948888,4.86245393753052,44.9449501037598,825.515319824219,4,165.235244750977,7.06174373626709,0.792000037617981,1863.32800292969,0.0422712933753944,0.149980399843199,0.1686,-0.858938694000244,0.144327784632979,0.1818,0.098,1.63047619047619,0.238578680203046,3.64400017308071,0.1572,0.17545,0.3328
1603,1,9.91805231443307,44.5105419407655,4.6550669670105,44.5106315612793,1337.5673828125,4,824.300048828125,6.23213720321655,0.816800038795918,1506.37329101562,0.168992248062015,0.103668261562998,0.14715,0.379953861236572,0.193347231405723,0.1682,0.0999,1.82352941176471,0.290023201856148,3.37900016049389,0.1556,0.1513,0.3692
1604,1,9.69224900060125,44.5661496774994,4.60222673416138,44.5662422180176,1234.96044921875,4,634.712219238281,6.1490797996521,0.813600038643926,1372.0390625,0.103202846975089,0.0605861356377982,0.1343,-1.23251688480377,0.28464723574224,0.1755,0.0595,2.33333333333333,0.396648044692737,2.6300001249183,0.0891,0.14435,0.35255
1605,1,9.39164617371181,45.8094409294966,5.214026927948,45.8095321655273,1376.03393554688,4.08944271909999,327.041625976562,6.35027265548706,0.67870003223652,2035.02673339844,0.0266512166859791,0.101121076233184,0.1335,-0.215210527181625,0.212927787891305,0.15475,0.09495,1.5,0.198707592891761,2.99400014220737,0.13845,0.14945,0.34955
1606,1,9.3554883538043,45.7499745273368,5.19427967071533,45.7500648498535,1368.55822753906,4,323.173065185547,6.27683401107788,0.463900022034068,2044.76672363281,-0.0104115022310362,0.219298864357763,0.1791,-1.1328341960907,0.757288924858181,0.181,0.1095,1.52854812398042,0.208010335917313,2.37000011256896,0.18035,0.1755,0.3534
1607,1,9.41569281093903,46.3405498157694,5.34846067428589,46.3406410217285,1402.24462890625,5,1048.84924316406,5.75404405593872,1.93900009209756,2236.96533203125,0.0505415162454874,0.109699457240839,0.1584,0.8594029545784,0.0255527789914696,0.16215,0.11795,2.11157024793388,0.356382978723404,0.168000007979572,0.17735,0.16915,0.3651
1608,1,9.4164628913973,46.3392870391985,5.34821557998657,46.3393783569336,1400.98425292969,5,925.344787597656,5.77339220046997,2.2955001090304,2294.90112304688,0.170643854119766,0.0967909397669367,0.1859,0.452354997396469,0.0233222233299683,0.189,0.14215,1.611328125,0.232958801498127,0.134000006364658,0.20905,0.213433333333333,0.3361
1609,1,9.35595173870476,46.3056520079599,5.33865356445312,46.3057441711426,1417.09655761719,5,769.452392578125,5.68665552139282,0.926800044020638,2365.66650390625,0.0734177215189874,0.0686130818817365,0.1436,1.06723296642303,0.177200008416548,0.1556,0.11345,1.92583120204604,0.31523642732049,4.45700021169614,0.1574,0.1634,0.4079
1610,1,9.56280821703086,45.8335678074246,5.22939205169678,45.8336601257324,1521.27978515625,5,936.062194824219,6.01213121414185,0.785500037309248,1799.85546875,0.130170316301703,0.115117256130166,0.1554,1.22856211662293,0.220408343802167,0.172,0.10515,2.11851851851852,0.357652656621729,3.43400016310625,0.16015,0.1668,0.4059
1611,1,9.18326033359759,44.8154869078584,4.69415616989136,44.8155784606934,808.899291992188,4,509.1865234375,6.85580396652222,0.65920003131032,1316.92419433594,0.123809523809524,0.0767192560137159,0.129,-0.250503152608871,0.481686133989974,0.1498,0.08515,2.285,0.389312977099237,2.6680001267232,0.11915,0.1377,0.3054
1612,1,7.44407380479523,45.0003786435805,5.05099153518677,45.0004653930664,908.688354492188,4,687.251586914062,6.04970407485962,0.233800011104904,2072.97998046875,-0.0943396226415094,0.19347115726811,0.066,1.0989305973053,1.04038338274889,0.0883,0.0387,1.29520295202952,0.127214170692432,1.02600004873239,0.0693,0.0873,0.18915
1613,1,7.44333735553684,45.0088304059741,5.054030418396,45.008918762207,919.055725097656,4,388.267272949219,6.08756589889526,0.690300032787491,2036.13806152344,0.0781456953642384,0.108887959597259,0.13675,-0.836635828018188,0.403777796956193,0.161,0.0934,1.16288659793814,0.0744274809160305,2.46500011708122,0.1431,0.1495,0.3271
1614,1,11.6518451303855,45.3605921590573,4.72448396682739,45.3606834411621,925.670166015625,4,332.9619140625,6.46584701538086,0.567700026964303,1631.50415039062,0.0235655737704918,0.120207612456747,0.1546,-0.159017026424408,0.831650039501255,0.1568,0.0708,1.86567164179104,0.300261096605744,3.48500016552862,0.12755,0.1555,0.4614
1615,1,8.94952336822486,45.6941714952569,5.15442562103271,45.6942596435547,1275.45581054688,4,274,5.88281869888306,0.826000039232895,2448.9482421875,0.224376731301939,0.124528076641846,0.1392,-0.569888830184937,0.174533341623222,0.15625,0.13645,1.73655913978495,0.267716535433071,3.55600016890094,0.2092,0.15315,0.3888
1616,1,10.1199475955669,46.134219625651,5.28724002838135,46.1343116760254,1295.951171875,5,1309.35998535156,5.73370790481567,0.93780004454311,1780.43762207031,0.111272727272727,0.0763169631795431,0.1506,-0.675976395606995,0.115197227693797,0.1938,0.1209,1.57818181818182,0.22316384180791,2.29300010891166,0.17165,0.1786,0.2992
1617,1,10.263436910138,46.3058852228851,5.28590965270996,46.3059768676758,964.257385253906,5,1324.70751953125,5.96609210968018,0.812500038591679,2411.6552734375,0.0914127423822714,0.0838913916960916,0.16865,1.94832110404968,0.280166679973869,0.1856,0.1548,2.31060606060606,0.395189003436426,2.7070001285756,0.222,0.18185,0.3951
1618,1,9.65352114729903,46.2119988283076,5.32892656326294,46.2120895385742,1141.77270507812,5,1200.31091308594,5.48841381072998,2.79040013253689,1916.16430664062,-0.963302752293578,0.369198742805829,0.1007,-1.39805436134338,0,0.1214,0.046,1.63313609467456,0.238738738738739,0.00700000033248216,0.0887,0.0887,0.2989
1619,NA,9.38746126172326,45.8740795093139,5.23245429992676,45.8741683959961,1499.72729492188,5,898.548706054688,6.07590055465698,1.22470005817013,2688.59350585938,0.0984777881329606,0.0888269746401234,0.3835,2.17346215248108,0.00092222226602542,0.3457,0.4179,1.22118826055834,0.099290780141844,0.594000028213486,0.5035,0.3508,0.3929
1620,1,7.28795744687738,44.4113714579027,4.87015390396118,44.4114608764648,997.8701171875,5,1011.10479736328,5.72997140884399,0.81610003876267,1582.48400878906,0.00745762711864409,0.0726309966015964,0.1428,0.242998942732811,0.221922232762962,0.1642,0.07075,2.10869565217391,0.355642023346303,3.82900018186774,0.10255,0.105,0.4306
1621,1,7.29456415394952,44.417412147421,4.87326145172119,44.4174995422363,983.465515136719,5,927.168518066406,5.80320930480957,0.941300044709351,1838.79516601562,0.0965971459934139,0.0960388584589491,0.1678,-0.272631019353867,0.149691673776639,0.1902,0.1133,1.76277372262774,0.275132275132275,3.54000016814098,0.16325,0.1776,0.4698
1622,1,7.28670726891035,44.4111726516202,4.87017488479614,44.411262512207,998.620666503906,5,1059.03759765625,5.69797706604004,0.704600033466704,1558.64965820312,0.0502237692690204,0.0833790301036262,0.16145,0.520748674869537,0.675900032103527,0.1806,0.11025,2.05627705627706,0.34468085106383,3.70100017578807,0.1623,0.1621,0.47815
1623,1,7.28594875343658,44.4113413237013,4.87037515640259,44.4114303588867,998.551940917969,5,1028.03137207031,5.69443559646606,0.746600035461597,1551.86584472656,0.0886075949367088,0.0996431120628123,0.1443,0.301500380039215,0.587216694557962,0.165,0.0948,2.125,0.359116022099448,4.21000019996427,0.1465,0.10215,0.4371
1624,2,7.26307344633329,44.4118959335968,4.87346410751343,44.4119834899902,1007.18621826172,5,899.639892578125,5.7184796333313,0.76130003615981,1743.07739257812,-0.0331023864511163,0.0455492361616295,0.1257,-1.10066735744476,0.354500016837847,0.1452,0.0648,1.32298136645963,0.136729222520107,2.07700009865221,0.10355,0.12105,0.268
